"STATION","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","datetime"
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.92",33,"35","0.00","FG:2 |FG |",0,8,93,"VV:09 1","29.93","29.31","0.25",34,"000",NA,"0",2022-01-01 00:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.30","0.50",34,"000",NA,"0",2022-01-01 01:17:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",32,"35","","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.30","0.25",34,"040",NA,"3",2022-01-01 01:38:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",32,"36","","FG:2 |FG |",NA,NA,87,"VV:09 1","","29.30","0.50",34,"050",NA,"3",2022-01-01 01:48:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.91",33,"35","0.00","FG:2 |FG |",NA,NA,93,"VV:09 1","29.93","29.30","0.50",34,"080",NA,"3",2022-01-01 01:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.30","0.25",34,"000",NA,"0",2022-01-01 02:17:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.30","0.50",34,"000",NA,"0",2022-01-01 02:44:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 3","","29.30","0.50",35,"000",NA,"0",2022-01-01 02:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.91",33,"35","0.00","FG:2 |FG |",NA,NA,93,"VV:09 3","29.93","29.30","0.50",34,"000",NA,"0",2022-01-01 02:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.91",32,"34","","FG:2 |FG |",NA,NA,92,"VV:09 2","","29.30","0.25",33,"000",NA,"0",2022-01-01 03:10:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.90",32,"34","","FG:2 |FG |",NA,NA,92,"VV:09 2","","29.29","0.50",33,"000",NA,"0",2022-01-01 03:20:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.90",32,"34","","FG:2 |FG |",NA,NA,92,"VV:09 1","","29.29","0.50",33,"180",NA,"3",2022-01-01 03:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.88",33,"35","0.00","BR:1 ||",0.03,8,93,"VV:09 1","29.90","29.27","0.75",34,"000",NA,"0",2022-01-01 03:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.88",32,"34","","FG:2 |FG |",NA,NA,92,"VV:09 2","","29.27","0.50",33,"000",NA,"0",2022-01-01 04:01:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.89",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 2","","29.28","0.25",34,"000",NA,"0",2022-01-01 04:10:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.88",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.27","0.50",34,"000",NA,"0",2022-01-01 04:29:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.87",32,"34","0.00","FG:2 |FG |",NA,NA,92,"VV:09 1","29.88","29.26","0.50",33,"000",NA,"0",2022-01-01 04:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.86",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.25","0.25",34,"000",NA,"0",2022-01-01 05:20:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.86",32,"35","0.00","FG:2 |FG |",NA,NA,89,"VV:09 1","29.87","29.25","0.25",34,"000",NA,"0",2022-01-01 05:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.85",32,"34","","FG:2 |FG |",NA,NA,92,"OVC:08 1","","29.24","0.50",33,"000",NA,"0",2022-01-01 06:15:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.86",32,"35","0.01","-RA:02 BR:1 |RA |RA",0.02,5,89,"BKN:07 1 OVC:08 18","29.88","29.25","0.75",34,"000",NA,"0",2022-01-01 06:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.84",32,"34","0.02","-RA:02 BR:1 |RA |RA",NA,NA,92,"BKN:07 1 OVC:08 16","","29.23","1.00",33,"160",NA,"3",2022-01-01 07:18:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.84",33,"35","0.04","-RA:02 BR:1 |RA |RA",NA,NA,93,"FEW:02 1 BKN:07 4 OVC:08 12","","29.23","2.00",34,"000",NA,"0",2022-01-01 07:32:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.83",32,"35","0.05","-RA:02 BR:1 |RA |RA",NA,NA,89,"FEW:02 1 BKN:07 4 OVC:08 12","29.85","29.22","2.00",34,"000",NA,"0",2022-01-01 07:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",33,"35","T","-RA:02 BR:1 |RA |RA",NA,NA,93,"FEW:02 4 BKN:07 12 OVC:08 24","","29.22","1.50",34,"000",NA,"0",2022-01-01 08:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",33,"35","0.01","-RA:02 BR:1 |RA |RA",NA,NA,93,"FEW:02 1 BKN:07 16 OVC:08 21","","29.22","0.75",34,"000",NA,"0",2022-01-01 08:11:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",32,"35","0.01","-RA:02 FG:2 |FG RA |RA",NA,NA,89,"BKN:07 1 OVC:08 16","","29.22","0.25",34,"000",NA,"0",2022-01-01 08:21:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",33,"35","0.01","BR:1 ||",NA,NA,93,"SCT:04 1 OVC:08 14","","29.22","1.00",34,"000",NA,"0",2022-01-01 08:32:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",33,"35","0.01","BR:1 ||",NA,NA,93,"SCT:04 1 OVC:08 14","","29.22","2.00",34,"000",NA,"0",2022-01-01 08:40:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.83",33,"34","0.01","-RA:02 BR:1 |RA |RA",NA,NA,97,"OVC:08 13","29.85","29.22","2.00",34,"000",NA,"0",2022-01-01 08:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",32,"34","T","-RA:02 BR:1 |RA |RA",NA,NA,92,"FEW:02 1 OVC:08 13","","29.22","2.00",33,"000",NA,"0",2022-01-01 08:55:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.83",32,"35","T","-RA:02 BR:1 |RA |RA",NA,NA,89,"BKN:07 1 OVC:08 13","","29.22","0.75",34,"000",NA,"0",2022-01-01 09:11:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.82",33,"35","T","-RA:02 BR:1 |RA |RA",NA,NA,93,"SCT:04 8 OVC:08 15","","29.21","2.00",34,"000",NA,"0",2022-01-01 09:31:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.82",34,"36","0.01","BR:1 ||",NA,NA,93,"OVC:08 15","","29.21","0.75",35,"000",NA,"0",2022-01-01 09:50:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.83",33,"36","0.01","FG:2 |FG |",0,5,89,"VV:09 2","29.84","29.22","0.50",35,"000",NA,"0",2022-01-01 09:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.81",33,"35","","FG:2 |FG |",NA,NA,93,"OVC:08 14","","29.20","0.25",34,"000",NA,"0",2022-01-01 10:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.82",33,"36","T","-RA:02 BR:1 |RA |RA",NA,NA,89,"SCT:04 1 OVC:08 14","","29.21","2.00",35,"000",NA,"0",2022-01-01 10:07:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.82",33,"36","T","BR:1 ||",NA,NA,89,"OVC:08 12","","29.21","3.00",35,"170",NA,"3",2022-01-01 10:33:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.81",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 9","","29.20","3.00",35,"220",NA,"3",2022-01-01 10:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.81",33,"36","T","BR:1 ||",NA,NA,89,"OVC:08 9","29.82","29.20","3.00",35,"000",NA,"0",2022-01-01 10:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.79",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 9","","29.18","2.50",35,"180",NA,"3",2022-01-01 11:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.79",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 8","","29.18","4.00",35,"000",NA,"0",2022-01-01 11:09:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.79",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 10","","29.18","1.50",35,"000",NA,"0",2022-01-01 11:12:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.78",33,"36","","BR:1 s |s |",NA,NA,89,"OVC:08 10","","29.17","0.25s",35,"000",NA,"0",2022-01-01 11:19:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.77",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 10","","29.16","0.50s",35,"000",NA,"0",2022-01-01 11:29:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.76",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 11","","29.15","0.25s",35,"000",NA,"0",2022-01-01 11:46:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.76",36,"36","","BR:1 ||",NA,NA,100,"OVC:08 10","","29.15","0.00",36,"000",NA,"0",2022-01-01 11:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.76",35,"36","0.00","BR:1 s |s |",NA,NA,97,"OVC:08 10","29.78","29.15","0.25s",36,"000",NA,"0",2022-01-01 11:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.76",33,"36","","BR:1 ||",NA,NA,89,"OVC:08 10","","29.15","2.00",35,"000",NA,"0",2022-01-01 12:05:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.76",34,"36","","BR:1 s |s |",NA,NA,93,"FEW:02 5 OVC:08 10","","29.15","0.50s",35,"000",NA,"0",2022-01-01 12:13:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.75",34,"37","","BR:1 s |s |",NA,NA,89,"BKN:07 3 OVC:08 10","","29.14","0.50s",36,"000",NA,"0",2022-01-01 12:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.74",36,"37","","BR:1 ||",NA,NA,93,"BKN:07 3 OVC:08 8","","29.13","1.00",37,"000",NA,"0",2022-01-01 12:50:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.74",35,"37","0.00","BR:1 ||",0.06,5,93,"BKN:07 3 OVC:08 8","29.76","29.13","1.00",36,"000",NA,"0",2022-01-01 12:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.75",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 5","","29.14","0.25s",35,"000",NA,"0",2022-01-01 12:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.75",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 3","","29.14","0.25s",35,"000",NA,"0",2022-01-01 13:07:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.75",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 4","","29.14","1.50",35,"000",NA,"0",2022-01-01 13:32:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.73",34,"36","0.00","BR:1 ||",NA,NA,93,"OVC:08 4","29.74","29.12","1.50",35,"000",NA,"0",2022-01-01 13:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",34,"36","","BR:1 ||",NA,NA,93,"OVC:08 5","","29.11","1.00",35,"000",NA,"0",2022-01-01 14:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.73",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 5","","29.12","0.50s",35,"000",NA,"0",2022-01-01 14:13:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",34,"36","","BR:1 s |s |",NA,NA,93,"VV:09 3","","29.11","0.50s",35,"000",NA,"0",2022-01-01 14:22:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.71",34,"37","0.00","BR:1 s |s |",NA,NA,89,"VV:09 2","29.72","29.10","0.50s",36,"000",NA,"0",2022-01-01 14:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.71",34,"37","","BR:1 s |s |",NA,NA,89,"VV:09 2","","29.10","0.25s",36,"000",NA,"0",2022-01-01 15:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",34,"36","","BR:1 s |s |",NA,NA,93,"VV:09 1","","29.11","0.25s",35,"000",NA,"0",2022-01-01 15:19:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",33,"35","","BR:1 s |s |",NA,NA,93,"OVC:08 1","","29.11","0.50s",34,"000",NA,"0",2022-01-01 15:38:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.73",34,"36","","BR:1 s |s |",NA,NA,93,"OVC:08 2","","29.12","0.50s",35,"170",NA,"3",2022-01-01 15:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.73",34,"36","0.00","BR:1 s |s |",-0.01,3,93,"OVC:08 2","29.75","29.12","0.50s",35,"170",NA,"3",2022-01-01 15:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",33,"36","","BR:1 s |s |",NA,NA,89,"OVC:08 1","","29.11","0.50s",35,"000",NA,"0",2022-01-01 16:15:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.71",34,"36","","BR:1 s |s |",NA,NA,93,"VV:09 2","","29.10","0.25s",35,"000",NA,"0",2022-01-01 16:31:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.11","0.25",35,"000",NA,"0",2022-01-01 16:49:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.72",33,"35","0.00","FG:2 |FG |",NA,NA,93,"VV:09 1","29.73","29.11","0.25",34,"000",NA,"0",2022-01-01 16:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",33,"35","","FG:2 |FG |",NA,NA,93,"VV:09 2","","29.11","0.25",34,"000",NA,"0",2022-01-01 17:16:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.72",33,"36","","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.11","0.25",35,"000",NA,"0",2022-01-01 17:29:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.72",33,"35","0.00","FG:2 |FG |",NA,NA,93,"VV:09 1","29.73","29.11","0.25",34,"000",NA,"0",2022-01-01 17:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.71",33,"36","","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.10","0.50",35,"000",NA,"0",2022-01-01 18:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.72",33,"36","0.00","FG:2 |FG |",0,5,89,"VV:09 1","29.74","29.11","0.25",35,"000",NA,"0",2022-01-01 18:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.70",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.09","0.50",35,"180",NA,"3",2022-01-01 19:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.69",33,"35","0.00","FG:2 |FG |",NA,NA,93,"VV:09 1","29.71","29.08","0.50",34,"180",NA,"5",2022-01-01 19:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.69",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.08","0.25",35,"000",NA,"0",2022-01-01 20:14:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.69",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.08","0.50",35,"000",NA,"0",2022-01-01 20:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.69",34,"36","0.00","FG:2 |FG |",NA,NA,93,"VV:09 1","29.71","29.08","0.50",35,"000",NA,"0",2022-01-01 20:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.68",33,"36","0.00","FG:2 |FG |",0.04,6,89,"VV:09 1","29.70","29.07","0.50",35,"000",NA,"0",2022-01-01 21:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.67",33,"36","","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.06","0.25",35,"030",NA,"3",2022-01-01 22:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.68",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.07","0.50",35,"000",NA,"0",2022-01-01 22:08:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.68",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.07","0.25",35,"000",NA,"0",2022-01-01 22:19:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.66",33,"35","T","-RA:02 FG:2 |FG RA |RA",NA,NA,93,"VV:09 1","29.68","29.05","0.25",34,"000",NA,"0",2022-01-01 22:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.66",32,"35","T","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.05","0.50",34,"000",NA,"0",2022-01-01 23:04:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.64",34,"36","T","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.03","0.25",35,"000",NA,"0",2022-01-01 23:48:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.63",33,"35","T","FG:2 |FG |",NA,NA,93,"VV:09 1","29.65","29.02","0.25",34,"000",NA,"0",2022-01-01 23:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","SOD  ","",NA,"","","",NA,NA,NA,"","","","",NA,"",NA,"",2022-01-01 23:59:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.61",34,"36","","FG:2 |FG |",NA,NA,93,"VV:09 1","","29.00","0.50",35,"340",NA,"5",2022-01-02 00:48:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.62",33,"36","0.00","FG:2 |FG |",0.01,5,89,"VV:09 1","29.64","29.01","0.50",35,"330",NA,"7",2022-01-02 00:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.61",33,"36","","FG:2 |FG |",NA,NA,89,"VV:09 1","","29.00","0.25",35,"360",NA,"5",2022-01-02 01:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.63",34,"36","0.01","-RA:02 BR:1 |RA |RA",NA,NA,93,"VV:09 1","","29.02","0.75",35,"000",NA,"0",2022-01-02 01:30:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.63",34,"36","0.03","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 1","","29.02","1.50",35,"000",NA,"0",2022-01-02 01:39:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.63",34,"36","","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 1","","29.02","2.00",35,"350",NA,"3",2022-01-02 01:51:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.63",34,"36","0.05","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 1","29.65","29.02","2.00",35,"010",NA,"3",2022-01-02 01:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.63",34,"37","0.01","-RA:02 BR:1 |RA |RA",NA,NA,89,"OVC:08 2","","29.02","2.00",36,"000",NA,"0",2022-01-02 02:07:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.63",34,"36","0.02","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 3","","29.02","1.50",35,"000",NA,"0",2022-01-02 02:15:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.62",34,"36","0.03","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 2","","29.01","2.00",35,"000",NA,"0",2022-01-02 02:31:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.61",33,"35","0.03","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 1","","29.00","2.00",34,"180",NA,"3",2022-01-02 02:41:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.61",33,"35","0.02","BR:1 ||",NA,NA,93,"OVC:08 1","29.63","29.00","2.50",34,"000",NA,"0",2022-01-02 02:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.61",34,"36","0.01","-RA:02 BR:1 |RA |RA",NA,NA,93,"OVC:08 1","","29.00","4.00",35,"000",NA,"0",2022-01-02 03:21:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.60",33,"35","0.01","BR:1 ||",NA,NA,93,"BKN:07 1 OVC:08 6","","28.99","1.75",34,"000",NA,"0",2022-01-02 03:37:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.59",33,"35","0.01","BR:1 ||",NA,NA,93,"SCT:04 1 OVC:08 6","","28.98","2.00",34,"000",NA,"0",2022-01-02 03:43:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.59",34,"36","0.01","BR:1 ||",NA,NA,93,"BKN:07 3 OVC:08 6","","28.98","3.00",35,"000",NA,"0",2022-01-02 03:49:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-15","29.60",33,"35","0.01","BR:1 ||",0.03,8,93,"OVC:08 6","29.61","28.99","3.00",34,"000",NA,"0",2022-01-02 03:53:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.59",33,"35","","BR:1 ||",NA,NA,93,"BKN:07 3 OVC:08 7","","28.98","2.50",34,"000",NA,"0",2022-01-02 04:00:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.58",33,"35","","BR:1 ||",NA,NA,93,"OVC:08 1","","28.97","3.00",34,"000",NA,"0",2022-01-02 04:12:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.59",33,"35","","BR:1 ||",NA,NA,93,"OVC:08 1","","28.98","1.75",34,"000",NA,"0",2022-01-02 04:27:00
72611694765,43.62707,-72.30537,168.9,"LEBANON MUNICIPAL AIRPORT, NH US","FM-16","29.60",34,"36","T","-RA:02 BR:1 |RA |RA",NA,NA,93,"VV:09 1","","28.99","0.75",35,"000",NA,"0",2022-01-02 04:51:00
